traceKey,width,kind
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rename_stage_maptable_br_snapshots__v2_bank_0_8,63,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rename_stage_maptable_br_snapshots__v2_bank_0_9,63,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rename_stage_maptable_map_table__v2_bank_0_0,63,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rename_stage_maptable_map_table__v2_bank_0_1,63,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rename_stage_maptable_map_table__v2_bank_0_2,63,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rename_stage_maptable_map_table__v2_bank_0_3,28,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_REG,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_REG_2,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_REG_6,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_maybe_full,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_r_xcpt_uop_exc_cause,64,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_r_xcpt_val,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_bsy_1_0,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_bsy_1_1,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_bsy_1_10,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_bsy_1_11,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_bsy_1_12,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_bsy_1_13,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_bsy_1_14,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_bsy_1_15,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_bsy_1_16,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_bsy_1_17,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_bsy_1_18,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_bsy_1_19,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_bsy_1_2,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_bsy_1_20,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_bsy_1_21,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_bsy_1_22,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_bsy_1_23,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_bsy_1_24,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_bsy_1_25,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_bsy_1_26,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_bsy_1_27,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_bsy_1_28,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_bsy_1_29,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_bsy_1_3,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_bsy_1_30,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_bsy_1_31,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_bsy_1_4,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_bsy_1_5,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_bsy_1_6,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_bsy_1_7,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_bsy_1_8,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_bsy_1_9,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_exception_1_0,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_exception_1_1,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_exception_1_10,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_exception_1_11,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_exception_1_12,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_exception_1_13,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_exception_1_14,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_exception_1_15,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_exception_1_16,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_exception_1_17,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_exception_1_18,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_exception_1_19,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_exception_1_2,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_exception_1_20,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_exception_1_21,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_exception_1_22,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_exception_1_23,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_exception_1_24,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_exception_1_25,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_exception_1_26,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_exception_1_27,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_exception_1_28,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_exception_1_29,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_exception_1_3,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_exception_1_30,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_exception_1_31,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_exception_1_4,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_exception_1_5,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_exception_1_6,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_exception_1_7,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_exception_1_8,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_exception_1_9,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_head,5,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_head_lsb,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_pnr,5,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_state,2,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_tail,5,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_tail_lsb,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_uop__v2_bank_0_0,60,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_uop__v2_bank_0_1,60,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_uop__v2_bank_0_10,60,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_uop__v2_bank_0_11,60,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_uop__v2_bank_0_12,48,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_uop__v2_bank_0_2,60,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_uop__v2_bank_0_3,60,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_uop__v2_bank_0_4,60,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_uop__v2_bank_0_5,60,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_uop__v2_bank_0_6,60,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_uop__v2_bank_0_7,60,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_uop__v2_bank_0_8,60,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_uop__v2_bank_0_9,60,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_uop__v2_bank_33_0,32,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_val_1_0,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_val_1_1,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_val_1_10,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_val_1_11,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_val_1_12,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_val_1_13,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_val_1_14,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_val_1_15,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_val_1_16,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_val_1_17,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_val_1_18,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_val_1_19,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_val_1_2,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_val_1_20,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_val_1_21,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_val_1_22,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_val_1_23,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_val_1_24,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_val_1_25,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_val_1_26,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_val_1_27,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_val_1_28,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_val_1_29,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_val_1_3,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_val_1_30,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_val_1_31,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_val_1_4,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_val_1_5,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_val_1_6,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_val_1_7,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_val_1_8,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_rob_rob_val_1_9,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_saturating_loads_counter,5,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_REG,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_REG_10,2,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_REG_15,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_REG_3,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_REG_4_state,2,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_REG_5_state,2,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_REG_6_state,2,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_REG_7_state,2,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_beatsLeft,9,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_data_REG,64,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_data_REG_1,64,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_data_REG_2,64,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_data_REG_3,64,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_lfsr_prng_state_0,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_mshrs_REG,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_mshrs_beatsLeft,9,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_mshrs_beatsLeft_1,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_mshrs_mmios_0_req_addr,40,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_mshrs_mmios_0_req_data,64,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_mshrs_mmios_0_req_uop_is_amo,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_mshrs_mmios_0_req_uop_ldq_idx,4,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_mshrs_mmios_0_req_uop_mem_cmd,5,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_mshrs_mmios_0_req_uop_mem_size,2,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_mshrs_mmios_0_req_uop_stq_idx,4,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_mshrs_mmios_0_req_uop_uses_ldq,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_mshrs_mmios_0_req_uop_uses_stq,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_mshrs_mmios_0_state,2,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_mshrs_mshrs_0_grantack_valid,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_mshrs_mshrs_0_new_coh_state,2,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_mshrs_mshrs_0_req_addr,40,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_mshrs_mshrs_0_req_old_meta_coh_state,2,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_mshrs_mshrs_0_req_uop_mem_cmd,5,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_mshrs_mshrs_0_req_way_en,4,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_mshrs_mshrs_0_rpq_maybe_full,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_mshrs_mshrs_0_rpq_uops_15_br_mask,12,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_mshrs_mshrs_0_rpq_uops__v2_bank_0_0,60,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_mshrs_mshrs_0_rpq_uops__v2_bank_0_1,60,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_mshrs_mshrs_0_rpq_uops__v2_bank_0_2,60,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_mshrs_mshrs_0_rpq_valids__v2_bank_0_0,16,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_mshrs_mshrs_0_rpq_value,4,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_mshrs_mshrs_0_rpq_value_1,4,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_mshrs_mshrs_0_state,5,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_mshrs_mshrs_1_grantack_valid,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_mshrs_mshrs_1_new_coh_state,2,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_mshrs_mshrs_1_req_addr,40,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_mshrs_mshrs_1_req_old_meta_coh_state,2,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_mshrs_mshrs_1_req_uop_mem_cmd,5,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_mshrs_mshrs_1_req_way_en,4,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_mshrs_mshrs_1_rpq_maybe_full,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_mshrs_mshrs_1_rpq_uops_15_br_mask,12,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_mshrs_mshrs_1_rpq_uops__v2_bank_0_0,60,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_mshrs_mshrs_1_rpq_uops__v2_bank_0_1,60,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_mshrs_mshrs_1_rpq_uops__v2_bank_0_2,60,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_mshrs_mshrs_1_rpq_valids__v2_bank_0_0,16,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_mshrs_mshrs_1_rpq_value,4,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_mshrs_mshrs_1_rpq_value_1,4,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_mshrs_mshrs_1_state,5,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_mshrs_respq_maybe_full,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_mshrs_respq_uops__v2_bank_0_0,48,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_mshrs_respq_valids__v2_bank_0_0,4,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_mshrs_respq_value,2,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_mshrs_respq_value_1,2,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_mshrs_sdq_val,17,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_prober_req_address,32,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_prober_req_param,2,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_prober_req_size,4,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_prober_req_source,2,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_prober_state,4,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_s2_nack_hit_0,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_s2_req_0_addr,40,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_s2_req_0_data,64,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_s2_req_0_is_hella,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_s2_req_0_uop_br_mask,12,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_s2_req_0_uop_is_amo,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_s2_req_0_uop_ldq_idx,4,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_s2_req_0_uop_mem_cmd,5,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_s2_req_0_uop_mem_signed,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_s2_req_0_uop_mem_size,2,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_s2_req_0_uop_stq_idx,4,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_s2_req_0_uop_uses_ldq,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_s2_req_0_uop_uses_stq,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_s2_tag_match_way_0,4,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_s2_type,3,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_s2_wb_idx_matches_0,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_s4_req_data,64,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_wb_data_req_cnt,4,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_wb_req_tag,20,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_wb_state,3,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_wb_wb_buffer_0,64,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_wb_wb_buffer_1,64,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_wb_wb_buffer_2,64,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_wb_wb_buffer_3,64,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_wb_wb_buffer_4,64,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_wb_wb_buffer_5,64,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_wb_wb_buffer_6,64,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_dcache_wb_wb_buffer_7,64,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_frontend_REG_5,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_frontend_bpd_REG,64,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_frontend_bpd_banked_predictors_0_components_0_columns_0_f3_entry_conf,3,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_frontend_bpd_banked_predictors_0_components_0_columns_0_f3_entry_p_cnt,10,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_frontend_bpd_banked_predictors_0_components_0_columns_0_f3_entry_s_cnt,10,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_frontend_bpd_banked_predictors_0_components_0_columns_0_f3_entry_tag,10,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_frontend_bpd_banked_predictors_0_components_0_columns_0_f4_entry_age,3,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_frontend_bpd_banked_predictors_0_components_0_columns_0_reset_idx,4,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_frontend_bpd_banked_predictors_0_components_0_columns_1_f3_entry_conf,3,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_frontend_bpd_banked_predictors_0_components_0_columns_1_f3_entry_p_cnt,10,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_frontend_bpd_banked_predictors_0_components_0_columns_1_f3_entry_s_cnt,10,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_frontend_bpd_banked_predictors_0_components_0_columns_1_f3_entry_tag,10,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_frontend_bpd_banked_predictors_0_components_0_columns_1_f4_entry_age,3,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_frontend_bpd_banked_predictors_0_components_0_columns_1_reset_idx,4,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_frontend_bpd_banked_predictors_0_components_0_columns_2_f3_entry_conf,3,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_frontend_bpd_banked_predictors_0_components_0_columns_2_f3_entry_p_cnt,10,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_frontend_bpd_banked_predictors_0_components_0_columns_2_f3_entry_s_cnt,10,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_frontend_bpd_banked_predictors_0_components_0_columns_2_f3_entry_tag,10,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_frontend_bpd_banked_predictors_0_components_0_columns_2_f4_entry_age,3,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_frontend_bpd_banked_predictors_0_components_0_columns_2_reset_idx,4,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_frontend_bpd_banked_predictors_0_components_0_columns_3_f3_entry_conf,3,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_frontend_bpd_banked_predictors_0_components_0_columns_3_f3_entry_p_cnt,10,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_frontend_bpd_banked_predictors_0_components_0_columns_3_f3_entry_s_cnt,10,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_frontend_bpd_banked_predictors_0_components_0_columns_3_f3_entry_tag,10,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_frontend_bpd_banked_predictors_0_components_0_columns_3_f4_entry_age,3,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_frontend_bpd_banked_predictors_0_components_0_columns_3_reset_idx,4,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_frontend_bpd_banked_predictors_0_components_0_s1_idx,37,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_frontend_bpd_banked_predictors_0_components_0_s1_mask,4,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_frontend_bpd_banked_predictors_0_components_0_s1_update__bits_br_mask,4,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_frontend_bpd_banked_predictors_0_components_0_s1_update__bits_cfi_mispredicted,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_frontend_bpd_banked_predictors_0_components_0_s1_update__bits_is_mispredict_update,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_frontend_bpd_banked_predictors_0_components_0_s1_update__bits_is_repair_update,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_frontend_bpd_banked_predictors_0_components_0_s1_update__bits_meta__w0,64,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_frontend_bpd_banked_predictors_0_components_0_s1_update__bits_meta__w1,56,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_frontend_bpd_banked_predictors_0_components_0_s1_update__valid,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_frontend_bpd_banked_predictors_0_components_0_s1_update_idx,37,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_frontend_bpd_banked_predictors_0_components_0_s1_valid,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_frontend_bpd_banked_predictors_0_components_1_REG,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_frontend_bpd_banked_predictors_0_components_1_REG_1,40,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_frontend_bpd_banked_predictors_0_components_1_REG_10,1,reg
